fromGate,toGate,distance,time
D11,C39,1278,16
D11,C40,1262,16
D11,C41,1232,15
D11,C42,1199,15
D11,C43,1204,15
D11,C44,1248,16
D11,C45,1285,16
D11,C3,1147,14
D11,C4,1303,17
D11,C5,1340,17
D11,C6,1398,18
D11,C7,1435,19
D11,C8,1435,19
D11,C9,1430,19
D11,C10,1388,18
D11,C11,1351,17
D11,C12,1284,16
D11,C14,1329,17
D11,C15,1380,18
D11,D1,565,9
D11,D2,536,9
D11,D3,517,9
D11,D4,353,6
D11,D5,353,6
D11,D6,295,5
D11,D7,212,4
D11,D8,153,3
D11,D9,97,2
D11,D10,17,1
D11,D12,22,1
D11,D9A,93,2
D11,E1,667,11
D11,E2,687,11
D11,E3,705,12
D11,E4,747,12
D11,E5,776,13
D11,E6,769,13
D11,E7,769,13
D11,E8,735,12
D11,E9,700,12
D11,E10,534,9
D11,E11,519,9
D11,E12,442,7
D11,E14,486,8
D11,E24,571,10
D11,E23,596,10
D11,E15,624,10
D11,E16,671,11
D11,E17,694,12
D11,E18,733,12
D11,E19,724,12
D11,E20,682,11
D11,E21,666,11
D11,E22,639,11
D12,A3H,2118,20
D12,A3G,2138,20
D12,A3F,2149,20
D12,A3E,2188,21
D12,A3D,2224,22
D12,A3C,2218,21
D12,A3B,2203,21
D12,A3A,2168,21
D12,A15,2271,22
D12,A14,2284,22
D12,A12,2248,22
D12,A11,2224,21
D12,A10,2210,21
D12,A9,2193,21
D12,A8,2165,20
D12,A7,2133,20
D12,A2,2064,19
D12,A1,2024,18
D12,A17,2305,23
D12,A18,2336,23
D12,A19,2344,23
D12,A20,2335,23
D12,A24,2328,23
D12,A25,2219,21
D12,A26,2253,22
D12,A27,2290,22
D12,A29,2296,22
D12,A30,2302,23
D12,B76,1708,17
D12,B77,1706,17
D12,B79,1704,17
D12,B80,1705,17
D12,B81,1706,17
D12,B83,1709,17
D12,B85,1751,17
D12,B86,1751,17
D12,B86A,1752,17
D12,B87,1753,17
D12,B88,1753,17
D12,B11,1813,19
D12,B1,1867,20
D12,B10,1882,20
D12,B2,1902,20
D12,B9,1916,20
D12,B3,1939,21
D12,B8,1955,21
D12,B4,1975,21
D12,B7,1989,22
D12,B6,1986,22
D12,B5,1990,22
D12,B20,1784,18
D12,B12,1797,18
D12,B19,1802,18
D12,B14,1831,19
D12,B18,1839,19
D12,B15,1859,19
D12,B17,1871,20
D12,B16,1867,20
D12,B21,1832,19
D12,B31,1857,19
D12,B30,1879,20
D12,B22,1900,20
D12,B29,1918,20
D12,B23,1937,21
D12,B28,1953,21
D12,B24,1977,21
D12,B27,1990,22
D12,B26,1991,22
D12,B25,1994,22
D12,B85A,1751,17
D12,B81A,1706,17
D12,B77A,1706,17
D12,B76A,1708,17
D12,B79A,1704,17
D12,C1,1051,12
D12,C2,1108,13
D12,C29,1311,17
D12,C30,1315,17
D12,C31,1291,16
D12,C32,1255,16
D12,C33,1218,15
D12,C34,1179,15
D12,C35,1213,15
D12,C36,1247,16
D12,C37,1268,16
D12,C39,1275,16
D12,C40,1258,16
D12,C41,1228,15
D12,C42,1196,15
D12,C43,1201,15
D12,C44,1244,16
D12,C45,1282,16
D12,C3,1144,14
D12,C4,1299,16
D12,C5,1337,17
D12,C6,1394,18
D12,C7,1432,19
D12,C8,1431,19
D12,C9,1426,19
D12,C10,1384,18
D12,C11,1348,17
D12,C12,1280,16
D12,C14,1326,17
D12,C15,1377,18
D12,D1,561,9
D12,D2,533,9
D12,D3,513,9
D12,D4,350,6
D12,D5,349,6
D12,D6,292,5
D12,D7,208,3
D12,D8,150,2
D12,D9,94,2
D12,D10,23,1
D12,D11,22,1
D12,D9A,89,1
D12,E1,664,11
D12,E2,684,11
D12,E3,701,12
D12,E4,744,12
D12,E5,772,13
D12,E6,766,13
D12,E7,766,13
D12,E8,731,12
D12,E9,696,12
D12,E10,531,9
D12,E11,515,9
D12,E12,439,7
D12,E14,482,8
D12,E24,567,9
D12,E23,593,10
D12,E15,620,10
D12,E16,668,11
D12,E17,691,12
D12,E18,729,12
D12,E19,721,12
D12,E20,679,11
D12,E21,662,11
D12,E22,635,11
D9A,A3H,2067,19
D9A,A3G,2086,19
D9A,A3F,2098,19
D9A,A3E,2137,20
D9A,A3D,2173,21
D9A,A3C,2167,21
D9A,A3B,2152,20
D9A,A3A,2117,20
D9A,A15,2220,21
D9A,A14,2232,21
D9A,A12,2196,21
D9A,A11,2172,20
D9A,A10,2159,20
D9A,A9,2142,20
D9A,A8,2114,19
D9A,A7,2082,19
D9A,A2,2013,18
D9A,A1,1972,17
D9A,A17,2254,22
D9A,A18,2285,22
D9A,A19,2293,22
D9A,A20,2284,22
D9A,A24,2277,22
D9A,A25,2168,20
D9A,A26,2202,21
D9A,A27,2239,22
D9A,A29,2245,22
D9A,A30,2251,22
D9A,B76,1657,16
D9A,B77,1654,16
D9A,B79,1653,16
D9A,B80,1654,16
D9A,B81,1655,16
D9A,B83,1657,16
D9A,B85,1700,17
D9A,B86,1700,17
D9A,B86A,1700,17
D9A,B87,1701,17
D9A,B88,1702,17
D9A,B11,1762,18
D9A,B1,1816,19
D9A,B10,1831,19
D9A,B2,1850,19
D9A,B9,1865,20
D9A,B3,1888,20
D9A,B8,1904,20
D9A,B4,1924,21
D9A,B7,1938,21
D9A,B6,1935,21
D9A,B5,1939,21
D9A,B20,1733,17
D9A,B12,1746,18
D9A,B19,1751,18
D9A,B14,1780,18
D9A,B18,1788,18
D9A,B15,1807,19
D9A,B17,1820,19
D9A,B16,1816,19
D9A,B21,1781,18
D9A,B31,1806,19
D9A,B30,1828,19
D9A,B22,1849,19
D9A,B29,1867,20
D9A,B23,1886,20
D9A,B28,1902,20
D9A,B24,1926,21
D9A,B27,1938,21
D9A,B26,1939,21
D9A,B25,1942,21
D9A,B85A,1700,17
D9A,B81A,1655,16
D9A,B77A,1654,16
D9A,B76A,1657,16
D9A,B79A,1653,16
D9A,C1,999,11
D9A,C2,1057,12
D9A,C29,1259,16
D9A,C30,1264,16
D9A,C31,1239,16
D9A,C32,1204,15
D9A,C33,1167,14
D9A,C34,1128,14
D9A,C35,1161,14
D9A,C36,1196,15
D9A,C37,1217,15
D9A,C39,1223,15
D9A,C40,1207,15
D9A,C41,1177,15
D9A,C42,1145,14
D9A,C43,1150,14
D9A,C44,1193,15
D9A,C45,1230,15
D9A,C3,1092,13
D9A,C4,1248,16
D9A,C5,1285,16
D9A,C6,1343,17
D9A,C7,1381,18
D9A,C8,1380,18
D9A,C9,1375,18
D9A,C10,1333,17
D9A,C11,1296,16
D9A,C12,1229,15
D9A,C14,1275,16
D9A,C15,1325,17
D9A,D1,510,8
D9A,D2,481,8
D9A,D3,462,8
D9A,D4,299,5
D9A,D5,298,5
D9A,D6,241,4
D9A,D7,157,3
D9A,D8,98,2
D9A,D9,42,1
D9A,D10,94,2
D9A,D11,93,2
D9A,D12,89,1
D9A,E1,613,10
D9A,E2,632,11
D9A,E3,650,11
D9A,E4,693,12
D9A,E5,721,12
D9A,E6,714,12
D9A,E7,714,12
D9A,E8,680,11
D9A,E9,645,11
D9A,E10,479,8
D9A,E11,464,8
D9A,E12,387,6
D9A,E14,431,7
D9A,E24,516,9
D9A,E23,541,9
D9A,E15,569,9
D9A,E16,616,10
D9A,E17,639,11
D9A,E18,678,11
D9A,E19,669,11
D9A,E20,627,10
D9A,E21,611,10
D9A,E22,584,10
E1,A3H,2305,23
E1,A3G,2325,23
E1,A3F,2336,23
E1,A3E,2375,24
E1,A3D,2411,25
E1,A3C,2405,25
E1,A3B,2390,24
E1,A3A,2356,24
E1,A15,2458,25
E1,A14,2471,25
E1,A12,2435,25
E1,A11,2411,24
E1,A10,2397,24
E1,A9,2380,24
E1,A8,2352,23
E1,A7,2320,23
E1,A2,2251,22
E1,A1,2211,21
E1,A17,2492,26
E1,A18,2523,26
E1,A19,2531,26
E1,A20,2522,26
E1,A24,2515,26
E1,A25,2406,24
E1,A26,2440,25
E1,A27,2477,25
E1,A29,2483,26
E1,A30,2489,26
E1,B76,1895,20
E1,B77,1893,20
E1,B79,1891,20
E1,B80,1892,20
E1,B81,1893,20
E1,B83,1896,20
E1,B85,1938,20
E1,B86,1938,20
E1,B86A,1939,20
E1,B87,1940,20
E1,B88,1940,20
E1,B11,2000,22
E1,B1,2055,23
E1,B10,2069,23
E1,B2,2089,23
E1,B9,2103,23
E1,B3,2127,24
E1,B8,2142,24
E1,B4,2162,24
E1,B7,2176,25
E1,B6,2173,25
E1,B5,2177,25
E1,B20,1971,21
E1,B12,1984,21
E1,B19,1989,22
E1,B14,2018,22
E1,B18,2026,22
E1,B15,2046,22
E1,B17,2058,23
E1,B16,2054,23
E1,B21,2019,22
E1,B31,2044,23
E1,B30,2066,23
E1,B22,2087,23
E1,B29,2105,24
E1,B23,2124,24
E1,B28,2140,24
E1,B24,2164,25
E1,B27,2177,25
E1,B26,2178,25
E1,B25,2181,25
E1,B85A,1938,20
E1,B81A,1893,20
E1,B77A,1893,20
E1,B76A,1895,20
E1,B79A,1891,20
E1,C1,1238,15
E1,C2,1295,16
E1,C29,1498,20
E1,C30,1502,20
E1,C31,1478,19
E1,C32,1442,19
E1,C33,1405,18
E1,C34,1366,18
E1,C35,1400,18
E1,C36,1434,19
E1,C37,1455,19
E1,C39,1462,19
E1,C40,1445,19
E1,C41,1415,18
E1,C42,1383,18
E1,C43,1388,18
E1,C44,1431,19
E1,C45,1469,19
E1,C3,1331,17
E1,C4,1486,20
E1,C5,1524,20
E1,C6,1581,21
E1,C7,1619,22
E1,C8,1619,22
E1,C9,1613,22
E1,C10,1571,21
E1,C11,1535,20
E1,C12,1467,19
E1,C14,1513,20
E1,C15,1564,21
E1,D1,886,15
E1,D2,857,14
E1,D3,838,14
E1,D4,674,11
E1,D5,673,11
E1,D6,616,10
E1,D7,532,9
E1,D8,546,9
E1,D9,608,10
E1,D10,668,11
E1,D11,667,11
E1,D12,664,11
E1,D9A,613,10
E1,E2,187,3
E1,E3,205,3
E1,E4,248,4
E1,E5,276,5
E1,E6,269,4
E1,E7,269,4
E1,E8,235,4
E1,E9,200,3
E1,E10,156,3
E1,E11,176,3
E1,E12,283,5
E1,E14,327,5
E1,E24,412,7
E1,E23,437,7
E1,E15,465,8
E1,E16,512,9
E1,E17,535,9
E1,E18,574,10
E1,E19,565,9
E1,E20,523,9
E1,E21,507,8
E1,E22,480,8
E2,A3H,2325,23
E2,A3G,2344,24
E2,A3F,2356,24
E2,A3E,2395,24
E2,A3D,2431,25
E2,A3C,2425,25
E2,A3B,2410,25
E2,A3A,2375,24
E2,A15,2478,25
E2,A14,2490,26
E2,A12,2454,25
E2,A11,2430,25
E2,A10,2417,24
E2,A9,2400,24
E2,A8,2372,24
E2,A7,2340,23
E2,A2,2271,22
E2,A1,2230,21
E2,A17,2512,26
E2,A18,2543,27
E2,A19,2551,27
E2,A20,2542,26
E2,A24,2535,26
E2,A25,2426,25
E2,A26,2460,25
E2,A27,2497,26
E2,A29,2503,26
E2,A30,2509,26
E2,B76,1915,20
E2,B77,1912,20
E2,B79,1911,20
E2,B80,1912,20
E2,B81,1913,20
E2,B83,1916,20
E2,B85,1958,21
E2,B86,1958,21
E2,B86A,1958,21
E2,B87,1959,21
E2,B88,1960,21
E2,B11,2020,22
E2,B1,2074,23
E2,B10,2089,23
E2,B2,2108,24
E2,B9,2123,24
E2,B3,2146,24
E2,B8,2162,24
E2,B4,2182,25
E2,B7,2196,25
E2,B6,2193,25
E2,B5,2197,25
E2,B20,1991,22
E2,B12,2004,22
E2,B19,2009,22
E2,B14,2038,22
E2,B18,2046,22
E2,B15,2065,23
E2,B17,2078,23
E2,B16,2074,23
E2,B21,2039,22
E2,B31,2064,23
E2,B30,2086,23
E2,B22,2107,24
E2,B29,2125,24
E2,B23,2144,24
E2,B28,2160,24
E2,B24,2184,25
E2,B27,2196,25
E2,B26,2197,25
E2,B25,2200,25
E2,B85A,1958,21
E2,B81A,1913,20
E2,B77A,1912,20
E2,B76A,1915,20
E2,B79A,1911,20
E2,C1,1257,16
E2,C2,1315,17
E2,C29,1517,20
E2,C30,1522,20
E2,C31,1497,20
E2,C32,1462,19
E2,C33,1425,19
E2,C34,1386,18
E2,C35,1419,18
E2,C36,1454,19
E2,C37,1475,19
E2,C39,1481,20
E2,C40,1465,19
E2,C41,1435,19
E2,C42,1403,18
E2,C43,1408,18
E2,C44,1451,19
E2,C45,1488,20
E2,C3,1351,17
E2,C4,1506,20
E2,C5,1544,20
E2,C6,1601,21
E2,C7,1639,22
E2,C8,1638,22
E2,C9,1633,22
E2,C10,1591,21
E2,C11,1554,21
E2,C12,1487,20
E2,C14,1533,20
E2,C15,1583,21
E2,D1,905,15
E2,D2,877,15
E2,D3,857,14
E2,D4,694,12
E2,D5,693,12
E2,D6,636,11
E2,D7,552,9
E2,D8,565,9
E2,D9,628,10
E2,D10,688,11
E2,D11,687,11
E2,D12,684,11
E2,D9A,632,11
E2,E1,187,3
E2,E3,43,1
E2,E4,90,1
E2,E5,118,2
E2,E6,111,2
E2,E7,111,2
E2,E8,77,1
E2,E9,48,1
E2,E10,176,3
E2,E11,195,3
E2,E12,303,5
E2,E14,347,6
E2,E24,432,7
E2,E23,457,8
E2,E15,485,8
E2,E16,532,9
E2,E17,555,9
E2,E18,593,10
E2,E19,585,10
E2,E20,543,9
E2,E21,526,9
E2,E22,500,8
E3,A3H,2343,23
E3,A3G,2362,24
E3,A3F,2374,24
E3,A3E,2413,25
E3,A3D,2449,25
E3,A3C,2442,25
E3,A3B,2428,25
E3,A3A,2393,24
E3,A15,2496,26
E3,A14,2508,26
E3,A12,2472,25
E3,A11,2448,25
E3,A10,2435,25
E3,A9,2418,24
E3,A8,2390,24
E3,A7,2358,23
E3,A2,2289,22
E3,A1,2248,22
E3,A17,2530,26
E3,A18,2560,27
E3,A19,2569,27
E3,A20,2559,27
E3,A24,2552,27
E3,A25,2444,25
E3,A26,2478,25
E3,A27,2515,26
E3,A29,2521,26
E3,A30,2526,26
E3,B76,1933,20
E3,B77,1930,20
E3,B79,1929,20
E3,B80,1930,20
E3,B81,1931,20
E3,B83,1933,20
E3,B85,1976,21
E3,B86,1976,21
E3,B86A,1976,21
E3,B87,1977,21
E3,B88,1978,21
E3,B11,2038,22
E3,B1,2092,23
E3,B10,2107,24
E3,B2,2126,24
E3,B9,2141,24
E3,B3,2164,24
E3,B8,2180,25
E3,B4,2199,25
E3,B7,2214,25
E3,B6,2211,25
E3,B5,2215,25
E3,B20,2009,22
E3,B12,2022,22
E3,B19,2027,22
E3,B14,2056,23
E3,B18,2064,23
E3,B15,2083,23
E3,B17,2096,23
E3,B16,2092,23
E3,B21,2057,23
E3,B31,2081,23
E3,B30,2104,24
E3,B22,2125,24
E3,B29,2142,24
E3,B23,2162,24
E3,B28,2178,25
E3,B24,2201,25
E3,B27,2214,25
E3,B26,2215,25
E3,B25,2218,25
E3,B85A,1976,21
E3,B81A,1931,20
E3,B77A,1930,20
E3,B76A,1933,20
E3,B79A,1929,20
E3,C1,1275,16
E3,C2,1333,17
E3,C29,1535,20
E3,C30,1540,20
E3,C31,1515,20
E3,C32,1479,19
E3,C33,1443,19
E3,C34,1403,18
E3,C35,1437,19
E3,C36,1471,19
E3,C37,1493,20
E3,C39,1499,20
E3,C40,1483,20
E3,C41,1453,19
E3,C42,1420,19
E3,C43,1425,19
E3,C44,1469,19
E3,C45,1506,20
E3,C3,1368,18
E3,C4,1524,20
E3,C5,1561,21
E3,C6,1619,22
E3,C7,1656,22
E3,C8,1656,22
E3,C9,1651,22
E3,C10,1609,22
E3,C11,1572,21
E3,C12,1505,20
E3,C14,1550,21
E3,C15,1601,21
E3,D1,923,15
E3,D2,895,15
E3,D3,875,15
E3,D4,712,12
E3,D5,711,12
E3,D6,654,11
E3,D7,570,9
E3,D8,583,10
E3,D9,645,11
E3,D10,706,12
E3,D11,705,12
E3,D12,701,12
E3,D9A,650,11
E3,E1,205,3
E3,E2,43,1
E3,E4,64,1
E3,E5,92,2
E3,E6,86,1
E3,E7,86,1
E3,E8,52,1
E3,E9,40,1
E3,E10,194,3
E3,E11,213,4
E3,E12,321,5
E3,E14,364,6
E3,E24,449,7
E3,E23,475,8
E3,E15,502,8
E3,E16,550,9
E3,E17,573,10
E3,E18,611,10
E3,E19,603,10
E3,E20,561,9
E3,E21,544,9
E3,E22,518,9
E4,A3H,2385,24
E4,A3G,2405,25
E4,A3F,2416,25
E4,A3E,2455,25
E4,A3D,2491,26
E4,A3C,2485,26
E4,A3B,2470,26
E4,A3A,2436,25
E4,A15,2539,26
E4,A14,2551,27
E4,A12,2515,26
E4,A11,2491,26
E4,A10,2477,25
E4,A9,2460,25
E4,A8,2432,25
E4,A7,2400,24
E4,A2,2331,23
E4,A1,2291,22
E4,A17,2572,27
E4,A18,2603,28
E4,A19,2611,28
E4,A20,2602,27
E4,A24,2595,27
E4,A25,2486,26
E4,A26,2520,26
E4,A27,2557,27
E4,A29,2564,27
E4,A30,2569,27
E4,B76,1975,21
E4,B77,1973,21
E4,B79,1971,21
E4,B80,1972,21
E4,B81,1973,21
E4,B83,1976,21
E4,B85,2018,22
E4,B86,2019,22
E4,B86A,2019,22
E4,B87,2020,22
E4,B88,2020,22
E4,B11,2080,23
E4,B1,2135,24
E4,B10,2149,24
E4,B2,2169,25
E4,B9,2183,25
E4,B3,2207,25
E4,B8,2222,25
E4,B4,2242,26
E4,B7,2257,26
E4,B6,2253,26
E4,B5,2257,26
E4,B20,2051,23
E4,B12,2064,23
E4,B19,2070,23
E4,B14,2098,23
E4,B18,2106,23
E4,B15,2126,24
E4,B17,2138,24
E4,B16,2134,24
E4,B21,2099,23
E4,B31,2124,24
E4,B30,2146,24
E4,B22,2167,25
E4,B29,2185,25
E4,B23,2205,25
E4,B28,2220,25
E4,B24,2244,26
E4,B27,2257,26
E4,B26,2258,26
E4,B25,2261,26
E4,B85A,2018,22
E4,B81A,1973,21
E4,B77A,1973,21
E4,B76A,1975,21
E4,B79A,1971,21
E4,C1,1318,17
E4,C2,1375,18
E4,C29,1578,21
E4,C30,1582,21
E4,C31,1558,21
E4,C32,1522,20
E4,C33,1485,20
E4,C34,1446,19
E4,C35,1480,19
E4,C36,1514,20
E4,C37,1535,20
E4,C39,1542,21
E4,C40,1525,20
E4,C41,1496,20
E4,C42,1463,19
E4,C43,1468,19
E4,C44,1511,20
E4,C45,1549,21
E4,C3,1411,18
E4,C4,1566,21
E4,C5,1604,21
E4,C6,1661,22
E4,C7,1699,23
E4,C8,1699,23
E4,C9,1693,23
E4,C10,1652,22
E4,C11,1615,22
E4,C12,1548,21
E4,C14,1593,21
E4,C15,1644,22
E4,D1,966,16
E4,D2,937,16
E4,D3,918,15
E4,D4,754,13
E4,D5,753,13
E4,D6,696,12
E4,D7,612,10
E4,D8,626,10
E4,D9,688,11
E4,D10,748,12
E4,D11,747,12
E4,D12,744,12
E4,D9A,693,12
E4,E1,248,4
E4,E2,90,1
E4,E3,64,1
E4,E5,70,1
E4,E6,63,1
E4,E7,63,1
E4,E8,49,1
E4,E9,60,1
E4,E10,236,4
E4,E11,256,4
E4,E12,363,6
E4,E14,407,7
E4,E24,492,8
E4,E23,517,9
E4,E15,545,9
E4,E16,592,10
E4,E17,615,10
E4,E18,654,11
E4,E19,645,11
E4,E20,603,10
E4,E21,587,10
E4,E22,560,9
E5,A3H,2414,25
E5,A3G,2433,25
E5,A3F,2445,25
E5,A3E,2484,26
E5,A3D,2519,26
E5,A3C,2513,26
E5,A3B,2499,26
E5,A3A,2464,25
E5,A15,2567,27
E5,A14,2579,27
E5,A12,2543,27
E5,A11,2519,26
E5,A10,2506,26
E5,A9,2489,26
E5,A8,2460,25
E5,A7,2429,25
E5,A2,2359,23
E5,A1,2319,23
E5,A17,2601,27
E5,A18,2631,28
E5,A19,2640,28
E5,A20,2630,28
E5,A24,2623,28
E5,A25,2515,26
E5,A26,2549,27
E5,A27,2585,27
E5,A29,2592,27
E5,A30,2597,27
E5,B76,2003,22
E5,B77,2001,21
E5,B79,1999,21
E5,B80,2001,21
E5,B81,2002,21
E5,B83,2004,22
E5,B85,2047,22
E5,B86,2047,22
E5,B86A,2047,22
E5,B87,2048,22
E5,B88,2049,22
E5,B11,2109,24
E5,B1,2163,24
E5,B10,2178,25
E5,B2,2197,25
E5,B9,2211,25
E5,B3,2235,26
E5,B8,2251,26
E5,B4,2270,26
E5,B7,2285,27
E5,B6,2281,26
E5,B5,2285,27
E5,B20,2080,23
E5,B12,2092,23
E5,B19,2098,23
E5,B14,2127,24
E5,B18,2135,24
E5,B15,2154,24
E5,B17,2167,24
E5,B16,2163,24
E5,B21,2128,24
E5,B31,2152,24
E5,B30,2175,25
E5,B22,2196,25
E5,B29,2213,25
E5,B23,2233,26
E5,B28,2248,26
E5,B24,2272,26
E5,B27,2285,27
E5,B26,2286,27
E5,B25,2289,27
E5,B85A,2047,22
E5,B81A,2002,21
E5,B77A,2001,21
E5,B76A,2003,22
E5,B79A,1999,21
E5,C1,1346,17
E5,C2,1403,18
E5,C29,1606,22
E5,C30,1611,22
E5,C31,1586,21
E5,C32,1550,21
E5,C33,1513,20
E5,C34,1474,19
E5,C35,1508,20
E5,C36,1542,21
E5,C37,1563,21
E5,C39,1570,21
E5,C40,1554,21
E5,C41,1524,20
E5,C42,1491,20
E5,C43,1496,20
E5,C44,1539,20
E5,C45,1577,21
E5,C3,1439,19
E5,C4,1594,21
E5,C5,1632,22
E5,C6,1690,23
E5,C7,1727,24
E5,C8,1727,24
E5,C9,1722,23
E5,C10,1680,23
E5,C11,1643,22
E5,C12,1576,21
E5,C14,1621,22
E5,C15,1672,23
E5,D1,994,17
E5,D2,966,16
E5,D3,946,16
E5,D4,783,13
E5,D5,782,13
E5,D6,725,12
E5,D7,641,11
E5,D8,654,11
E5,D9,716,12
E5,D10,777,13
E5,D11,776,13
E5,D12,772,13
E5,D9A,721,12
E5,E1,276,5
E5,E2,118,2
E5,E3,92,2
E5,E4,70,1
E5,E6,25,1
E5,E7,25,1
E5,E8,77,1
E5,E9,88,1
E5,E10,264,4
E5,E11,284,5
E5,E12,392,7
E5,E14,435,7
E5,E24,520,9
E5,E23,546,9
E5,E15,573,10
E5,E16,621,10
E5,E17,644,11
E5,E18,682,11
E5,E19,674,11
E5,E20,632,11
E5,E21,615,10
E5,E22,588,10
E6,A3H,2407,25
E6,A3G,2426,25
E6,A3F,2438,25
E6,A3E,2477,26
E6,A3D,2513,26
E6,A3C,2507,26
E6,A3B,2492,26
E6,A3A,2457,25
E6,A15,2560,27
E6,A14,2572,27
E6,A12,2536,26
E6,A11,2512,26
E6,A10,2499,26
E6,A9,2482,25
E6,A8,2454,25
E6,A7,2422,24
E6,A2,2353,23
E6,A1,2313,23
E6,A17,2594,27
E6,A18,2625,28
E6,A19,2633,28
E6,A20,2624,28
E6,A24,2617,28
E6,A25,2508,26
E6,A26,2542,26
E6,A27,2579,27
E6,A29,2585,27
E6,A30,2591,27
E6,B76,1997,21
E6,B77,1995,21
E6,B79,1993,21
E6,B80,1994,21
E6,B81,1995,21
E6,B83,1998,21
E6,B85,2040,22
E6,B86,2040,22
E6,B86A,2041,22
E6,B87,2041,22
E6,B88,2042,22
E6,B11,2102,23
E6,B1,2156,24
E6,B10,2171,25
E6,B2,2191,25
E6,B9,2205,25
E6,B3,2228,26
E6,B8,2244,26
E6,B4,2264,26
E6,B7,2278,26
E6,B6,2275,26
E6,B5,2279,26
E6,B20,2073,23
E6,B12,2086,23
E6,B19,2091,23
E6,B14,2120,24
E6,B18,2128,24
E6,B15,2148,24
E6,B17,2160,24
E6,B16,2156,24
E6,B21,2121,24
E6,B31,2146,24
E6,B30,2168,25
E6,B22,2189,25
E6,B29,2207,25
E6,B23,2226,26
E6,B28,2242,26
E6,B24,2266,26
E6,B27,2279,26
E6,B26,2279,26
E6,B25,2282,26
E6,B85A,2040,22
E6,B81A,1995,21
E6,B77A,1995,21
E6,B76A,1997,21
E6,B79A,1993,21
E6,C1,1339,17
E6,C2,1397,18
E6,C29,1600,21
E6,C30,1604,22
E6,C31,1580,21
E6,C32,1544,21
E6,C33,1507,20
E6,C34,1468,19
E6,C35,1502,20
E6,C36,1536,20
E6,C37,1557,21
E6,C39,1564,21
E6,C40,1547,21
E6,C41,1517,20
E6,C42,1485,20
E6,C43,1490,20
E6,C44,1533,20
E6,C45,1570,21
E6,C3,1433,19
E6,C4,1588,21
E6,C5,1626,22
E6,C6,1683,23
E6,C7,1721,23
E6,C8,1720,23
E6,C9,1715,23
E6,C10,1673,23
E6,C11,1636,22
E6,C12,1569,21
E6,C14,1615,22
E6,C15,1666,23
E6,D1,987,16
E6,D2,959,16
E6,D3,939,16
E6,D4,776,13
E6,D5,775,13
E6,D6,718,12
E6,D7,634,11
E6,D8,648,11
E6,D9,710,12
E6,D10,770,13
E6,D11,769,13
E6,D12,766,13
E6,D9A,714,12
E6,E1,269,4
E6,E2,111,2
E6,E3,86,1
E6,E4,63,1
E6,E5,25,1
E6,E7,0,1
E6,E8,70,1
E6,E9,82,1
E6,E10,258,4
E6,E11,277,5
E6,E12,385,6
E6,E14,429,7
E6,E24,514,9
E6,E23,539,9
E6,E15,567,9
E6,E16,614,10
E6,E17,637,11
E6,E18,676,11
E6,E19,667,11
E6,E20,625,10
E6,E21,608,10
E6,E22,582,1.00E+08
E7,A3G,2426,25
E7,A3F,2438,25
E7,A3E,2477,26
E7,A3D,2513,26
E7,A3C,2507,26
E7,A3B,2492,26
E7,A3A,2457,25
E7,A15,2560,27
E7,A14,2572,27
E7,A12,2536,26
E7,A11,2512,26
E7,A10,2499,26
E7,A9,2482,25
E7,A8,2454,25
E7,A7,2422,24
E7,A2,2353,23
E7,A1,2313,23
E7,A17,2594,27
E7,A18,2625,28
E7,A19,2633,28
E7,A20,2624,28
E7,A24,2617,28
E7,A25,2508,26
E7,A26,2542,26
E7,A27,2579,27
E7,A29,2585,27
E7,A30,2591,27
E7,B76,1997,21
E7,B77,1995,21
E7,B79,1993,21
E7,B80,1994,21
E7,B81,1995,21
E7,B83,1998,21
E7,B85,2040,22
E7,B86,2040,22
E7,B86A,2041,22
E7,B87,2041,22
E7,B88,2042,22
E7,B11,2102,23
E7,B1,2156,24
E7,B10,2171,25
E7,B2,2191,25
E7,B9,2205,25
E7,B3,2228,26
E7,B8,2244,26
E7,B4,2264,26
E7,B7,2278,26
E7,B6,2275,26
E7,B5,2279,26
E7,B20,2073,23
E7,B12,2086,23
E7,B19,2091,23
E7,B14,2120,24
E7,B18,2128,24
E7,B15,2148,24
E7,B17,2160,24
E7,B16,2156,24
E7,B21,2121,24
E7,B31,2146,24
E7,B30,2168,25
E7,B22,2189,25
E7,B29,2207,25
E7,B23,2226,26
E7,B28,2242,26
E7,B24,2266,26
E7,B27,2279,26
E7,B26,2279,26
E7,B25,2282,26
E7,B85A,2040,22
E7,B81A,1995,21
E7,B77A,1995,21
E7,B76A,1997,21
E7,B79A,1993,21
E7,C1,1339,17
E7,C2,1397,18
E7,C29,1600,21
E7,C30,1604,22
E7,C31,1580,21
E7,C32,1544,21
E7,C33,1507,20
E7,C34,1468,19
E7,C35,1502,20
E7,C36,1536,20
E7,C37,1557,21
E7,C39,1564,21
E7,C40,1547,21
E7,C41,1517,20
E7,C42,1485,20
E7,C43,1490,20
E7,C44,1533,20
E7,C45,1570,21
E7,C3,1433,19
E7,C4,1588,21
E7,C5,1626,22
E7,C6,1683,23
E7,C7,1721,23
E7,C8,1720,23
E7,C9,1715,23
E7,C10,1673,23
E7,C11,1636,22
E7,C12,1569,21
E7,C14,1615,22
E7,C15,1666,23
E7,D1,987,16
E7,D2,959,16
E7,D3,939,16
E7,D4,776,13
E7,D5,775,13
E7,D6,718,12
